0.2257,0.2298,0.223967,0.2323,0.237567,0.2133,0.231067,0.234133,0.235,0.2292,0.237667,0.2219,0.232933,0.238067,0.228867,0.226833,0.2199,0.260233,0.2296,0.221767,0.234267,0.2269,0.241767,0.211367,0.2307,0.202667,0.225133,0.222133,0.238167,0.2279,0.2397,0.2101,0.2247,0.2342,0.215833,0.2441,0.2275,0.208833,0.226267,0.241267,0.234367,0.236367,0.221567,0.2232,0.2247,0.222067,0.224333,0.2384,0.2196,0.227733,0.234033,0.2366,0.2385,0.2142,0.237633,0.240933,0.217167,0.2237,0.2277,0.246633,0.2209,0.221767,0.2438,0.239267,0.246267,0.218433,0.220333,0.219933,0.2422,0.235467,0.230067,0.228933,0.231567,0.227633,0.2356,0.229833,0.232767,0.236367,0.2152,0.219433,0.251967,0.217133,0.231767,0.252067,0.226233,0.249467,0.231333,0.219133,0.2271,0.2352,0.2236,0.2273,0.2499,0.218267,0.216967,0.215233,0.228367,0.2389,0.225167,0.227267,
0.344067,0.354233,0.340633,0.357833,0.3597,0.323567,0.353067,0.355467,0.356267,0.3472,0.361067,0.341867,0.348833,0.363567,0.3505,0.346933,0.3312,0.395633,0.3487,0.336567,0.3567,0.3494,0.3672,0.3182,0.3508,0.310333,0.3408,0.3394,0.362667,0.3476,0.360567,0.322133,0.3395,0.3602,0.323967,0.371033,0.343567,0.3204,0.346067,0.363933,0.350233,0.361733,0.343167,0.339467,0.342533,0.3419,0.344133,0.3629,0.333567,0.3508,0.3546,0.3585,0.358233,0.3241,0.365433,0.367533,0.327567,0.3427,0.348567,0.380533,0.335133,0.344533,0.369733,0.364,0.376167,0.334867,0.3367,0.3302,0.372433,0.357367,0.350133,0.344967,0.353433,0.3451,0.357933,0.349433,0.354233,0.359533,0.327267,0.332267,0.3815,0.332767,0.3517,0.378433,0.3434,0.3806,0.3477,0.334367,0.3461,0.353433,0.336567,0.3472,0.380433,0.3357,0.333133,0.3267,0.345667,0.359233,0.339867,0.347467,
2.2903,2.2985,2.29437,2.2893,2.29683,2.29723,2.29633,2.2998,2.28303,2.29517,
2.7097,2.7015,2.70563,2.7107,2.70317,2.70277,2.70367,2.7002,2.71697,2.70483,
0.1007,0.1007,0.1007,0.1007,0.1007,0.1007,0.1007,0.1007,0.1007,0.1007,
0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,0.00596667,
6.66667e-05,0,6.66667e-05,0,0,0.0001,0,3.33333e-05,6.66667e-05,0,6.66667e-05,0,3.33333e-05,6.66667e-05,0,6.66667e-05,0,0.0001,3.33333e-05,0,3.33333e-05,0,3.33333e-05,0,0.0001,0,6.66667e-05,3.33333e-05,3.33333e-05,0,3.33333e-05,6.66667e-05,3.33333e-05,3.33333e-05,6.66667e-05,3.33333e-05,6.66667e-05,0,0.0001,0,0,0,0,0,6.66667e-05,3.33333e-05,3.33333e-05,3.33333e-05,3.33333e-05,0,3.33333e-05,3.33333e-05,0,6.66667e-05,0,0,6.66667e-05,0,3.33333e-05,3.33333e-05,0,6.66667e-05,3.33333e-05,3.33333e-05,3.33333e-05,0.000133333,6.66667e-05,3.33333e-05,3.33333e-05,3.33333e-05,0,0,3.33333e-05,0,0,3.33333e-05,0.0001,3.33333e-05,6.66667e-05,0.0001,0,6.66667e-05,3.33333e-05,3.33333e-05,3.33333e-05,6.66667e-05,3.33333e-05,0.0001,0,0,3.33333e-05,0.0001,6.66667e-05,3.33333e-05,3.33333e-05,0,3.33333e-05,0.0001,3.33333e-05,0,
